model_name,f1,accuracy,precision,recall,true_positives,false_positives,true_negatives,false_negatives,timestamp
naive-bayes_remove_stop_words_lowercase_remove_dots_lemmatize,0.3611111111111111,0.7203647416413373,0.10970464135021098,0.6341463414634146,26.0,77.0,211.0,15.0,2024-05-13 16:11:12.235261

naive-bayes_remove_dots_remove_stop_words_lemmatize_remove_duplicates,0.336,0.7477203647416414,0.08536585365853659,0.5121951219512195,21.0,63.0,225.0,20.0,2024-05-13 16:11:12.360165

naive-bayes_lowercase_lemmatize_remove_duplicates,0.3314285714285714,0.6443768996960486,0.13679245283018868,0.7073170731707317,29.0,105.0,183.0,12.0,2024-05-13 16:11:12.662929

naive-bayes_remove_stop_words_remove_duplicates_remove_dots_lowercase,0.35714285714285715,0.7264437689969605,0.10460251046025104,0.6097560975609756,25.0,74.0,214.0,16.0,2024-05-13 16:11:12.749806

naive-bayes_remove_stop_words_remove_duplicates_lemmatize_remove_dots,0.33587786259541985,0.7355623100303952,0.09090909090909091,0.5365853658536586,22.0,68.0,220.0,19.0,2024-05-13 16:11:12.977485

naive-bayes_lowercase_remove_duplicates,0.30939226519337015,0.6200607902735562,0.13725490196078433,0.6829268292682927,28.0,112.0,176.0,13.0,2024-05-13 16:11:13.229858

naive-bayes_remove_stop_words_remove_dots_lemmatize,0.35294117647058826,0.7325227963525835,0.0995850622406639,0.5853658536585366,24.0,71.0,217.0,17.0,2024-05-13 16:11:13.382568

naive-bayes_remove_duplicates_lowercase_remove_stop_words,0.3314285714285714,0.6443768996960486,0.13679245283018868,0.7073170731707317,29.0,105.0,183.0,12.0,2024-05-13 16:11:13.544128

naive-bayes_remove_duplicates_remove_dots,0.3076923076923077,0.6170212765957447,0.13793103448275862,0.6829268292682927,28.0,113.0,175.0,13.0,2024-05-13 16:11:13.904122

naive-bayes_remove_stop_words_remove_dots_lowercase_lemmatize,0.3611111111111111,0.7203647416413373,0.10970464135021098,0.6341463414634146,26.0,77.0,211.0,15.0,2024-05-13 16:11:14.067729

