model_name,f1,accuracy,precision,recall,true_positives,false_positives,true_negatives,false_negatives,timestamp
logistic-regression_n_grams_remove_duplicates_remove_dots_lowercase_remove_stop_words,0.4346647372666349,0.8890577507598783,0.04819062756327301,0.34390243902439016,14.1,9.6,278.4,26.9,2024-05-13 19:36:36.399055

logistic-regression_n_grams_remove_duplicates_lemmatize_remove_stop_words_lowercase,0.4596587179762734,0.8829787234042554,0.05649520793377184,0.3999999999999999,16.4,13.9,274.1,24.6,2024-05-13 19:37:09.817401

logistic-regression_n_grams_remove_dots_lemmatize_remove_stop_words_remove_duplicates_lowercase,0.4382237673316413,0.8750759878419453,0.05503272356879383,0.38292682926829263,15.7,15.8,272.2,25.3,2024-05-13 19:37:16.372190

logistic-regression_n_grams_remove_dots_lemmatize_remove_duplicates_remove_stop_words_lowercase,0.4283297884910787,0.8878419452887536,0.04727083071156878,0.3365853658536585,13.8,9.7,278.3,27.2,2024-05-13 19:37:16.707971

logistic-regression_n_grams_remove_stop_words_lemmatize_remove_dots_lowercase_remove_duplicates,0.4073349567099567,0.8796352583586626,0.04701304881471814,0.3317073170731707,13.6,12.2,275.8,27.4,2024-05-13 19:37:22.383696

logistic-regression_n_grams_lowercase_remove_duplicates_remove_stop_words_lemmatize,0.4801884062715932,0.8917933130699087,0.05627699998532024,0.4024390243902439,16.5,11.1,276.9,24.5,2024-05-13 19:37:27.402284

logistic-regression_n_grams_lemmatize_remove_stop_words_lowercase_remove_dots,0.46182390893336267,0.8768996960486322,0.05927620273274594,0.41463414634146334,17.0,16.5,271.5,24.0,2024-05-13 19:37:26.846806

logistic-regression_n_grams_remove_stop_words_remove_dots_lemmatize_remove_duplicates_lowercase,0.3800239178703732,0.8711246200607903,0.04632993394738175,0.3219512195121951,13.2,14.6,273.4,27.8,2024-05-13 19:37:31.618884

logistic-regression_n_grams_lowercase_lemmatize_remove_stop_words_remove_dots,0.4353845956759813,0.8765957446808512,0.05394422888488452,0.3780487804878049,15.5,15.1,272.9,25.5,2024-05-13 19:37:35.063132

logistic-regression_n_grams_remove_stop_words_lemmatize_remove_dots_lowercase,0.4390467409534347,0.8914893617021276,0.04844691182443163,0.3463414634146341,14.2,8.9,279.1,26.8,2024-05-13 19:37:38.015731

logistic-regression_n_grams_remove_dots_remove_stop_words_remove_duplicates_lowercase_lemmatize,0.39006045707261994,0.8768996960486322,0.04511311972288569,0.31707317073170727,13.0,12.5,275.5,28.0,2024-05-13 19:37:40.872901

logistic-regression_n_grams_remove_stop_words_lowercase_lemmatize_remove_duplicates_remove_dots,0.438461456969409,0.8811550151975682,0.05224579371804501,0.36829268292682926,15.1,13.2,274.8,25.9,2024-05-13 19:37:41.066914

logistic-regression_n_grams_remove_stop_words_lemmatize_remove_duplicates_remove_dots_lowercase,0.4753428680100458,0.8872340425531913,0.05842433185001874,0.41463414634146334,17.0,13.1,274.9,24.0,2024-05-13 19:37:42.960654

logistic-regression_n_grams_remove_stop_words_remove_duplicates_lemmatize_remove_dots,0.4778329602393222,0.8905775075987841,0.056688846462591445,0.40487804878048783,16.6,11.6,276.4,24.4,2024-05-13 19:37:44.776406

logistic-regression_n_grams_lowercase_remove_dots_remove_stop_words_lemmatize,0.4262842212490551,0.8756838905775076,0.053144408269123936,0.373170731707317,15.3,15.2,272.8,25.7,2024-05-13 19:37:46.823954

logistic-regression_n_grams_remove_duplicates_lowercase_remove_stop_words_remove_dots,0.4687848749094695,0.8914893617021278,0.05392650122013505,0.38536585365853654,15.8,10.5,277.5,25.2,2024-05-13 19:37:46.637830

logistic-regression_n_grams_lowercase_remove_dots_remove_duplicates_lemmatize_remove_stop_words,0.4542954127482874,0.8854103343465045,0.053628986667775914,0.3804878048780488,15.6,12.3,275.7,25.4,2024-05-13 19:37:49.651456

logistic-regression_n_grams_remove_dots_remove_duplicates_remove_stop_words_lowercase_lemmatize,0.3984622312196263,0.8683890577507599,0.049980249376184074,0.3463414634146341,14.2,16.5,271.5,26.8,2024-05-13 19:37:50.235091

logistic-regression_n_grams_lowercase_remove_stop_words_remove_dots_remove_duplicates,0.4406046336580121,0.8787234042553193,0.05440096130798394,0.38292682926829263,15.7,14.6,273.4,25.3,2024-05-13 19:37:50.342467

logistic-regression_n_grams_lemmatize_remove_stop_words_remove_dots_remove_duplicates,0.48421152061570627,0.8890577507598783,0.058464069951909156,0.41707317073170735,17.1,12.6,275.4,23.9,2024-05-13 19:37:52.774673

logistic-regression_n_grams_remove_duplicates_lowercase_remove_stop_words_lemmatize,0.4491659246042238,0.8863221884498479,0.052941971542181845,0.3756097560975609,15.4,11.8,276.2,25.6,2024-05-13 19:38:00.481467

logistic-regression_n_grams_remove_stop_words_remove_duplicates_remove_dots_lowercase,0.46420932492610073,0.8884498480243159,0.05481773666165694,0.39024390243902435,16.0,11.7,276.3,25.0,2024-05-13 19:38:03.074301

logistic-regression_n_grams_lowercase_lemmatize_remove_duplicates_remove_stop_words,0.41643832575339423,0.874468085106383,0.051454614944178356,0.36097560975609755,14.8,15.1,272.9,26.2,2024-05-13 19:38:04.940005

logistic-regression_n_grams_remove_stop_words_lowercase_remove_duplicates_remove_dots_lemmatize,0.4448270039397821,0.8881458966565349,0.0503855588268591,0.3585365853658536,14.7,10.5,277.5,26.3,2024-05-13 19:38:06.269848

logistic-regression_n_grams_lowercase_remove_stop_words_remove_duplicates_remove_dots,0.5336619155630971,0.902127659574468,0.06194985931792858,0.4487804878048781,18.4,9.6,278.4,22.6,2024-05-13 19:38:07.735102

logistic-regression_n_grams_remove_duplicates_lemmatize_lowercase_remove_stop_words,0.401392960521021,0.8711246200607903,0.0489440703917431,0.3414634146341463,14.0,15.4,272.6,27.0,2024-05-13 19:38:28.723639

logistic-regression_n_grams_lowercase_remove_duplicates_remove_dots_remove_stop_words,0.4301883539464164,0.868996960486322,0.057450602882670954,0.39512195121951216,16.2,18.3,269.7,24.8,2024-05-13 19:38:29.175403

logistic-regression_n_grams_lowercase_remove_stop_words_lemmatize_remove_dots,0.47640050214548235,0.8887537993920972,0.0568770241993581,0.40487804878048783,16.6,12.2,275.8,24.4,2024-05-13 19:38:35.539136

logistic-regression_n_grams_remove_stop_words_lemmatize_lowercase_remove_duplicates_remove_dots,0.37966111471627373,0.8644376899696049,0.04825551276781928,0.3341463414634146,13.7,17.3,270.7,27.3,2024-05-13 19:38:40.691414

logistic-regression_n_grams_remove_stop_words_remove_duplicates_remove_dots_lemmatize,0.3930208972118333,0.8522796352583587,0.057351683698424596,0.38780487804878044,15.9,23.5,264.5,25.1,2024-05-13 19:38:45.964921

logistic-regression_n_grams_lemmatize_remove_duplicates_remove_stop_words_lowercase,0.395621346653892,0.8753799392097266,0.04688042616797884,0.3292682926829268,13.5,13.5,274.5,27.5,2024-05-13 19:38:54.999294

logistic-regression_n_grams_remove_stop_words_lemmatize_remove_duplicates_remove_dots,0.436005556111843,0.8689969604863222,0.05782645244119964,0.39756097560975606,16.3,18.4,269.6,24.7,2024-05-13 19:38:56.956249

logistic-regression_n_grams_remove_dots_remove_stop_words_lowercase_remove_duplicates_lemmatize,0.393929965285827,0.8541033434650455,0.05600643097174497,0.3780487804878048,15.5,22.5,265.5,25.5,2024-05-13 19:39:00.889216

logistic-regression_n_grams_remove_dots_lowercase_remove_stop_words_remove_duplicates_lemmatize,0.4482471069495366,0.8914893617021276,0.049455251343656303,0.35365853658536583,14.5,9.2,278.8,26.5,2024-05-13 19:39:01.546806

logistic-regression_n_grams_remove_stop_words_lowercase_remove_duplicates_remove_dots,0.49174009960239234,0.8838905775075986,0.06330366292587356,0.4487804878048781,18.4,15.6,272.4,22.6,2024-05-13 19:39:01.494778

logistic-regression_n_grams_lemmatize_remove_dots_remove_duplicates_remove_stop_words,0.47557486917196545,0.8841945288753799,0.05890901282233211,0.41219512195121955,16.9,14.0,274.0,24.1,2024-05-13 19:39:03.742115

logistic-regression_n_grams_lowercase_remove_duplicates_lemmatize_remove_stop_words,0.4430575981962683,0.870516717325228,0.059002917120752105,0.40975609756097553,16.8,18.4,269.6,24.2,2024-05-13 19:39:21.627906

logistic-regression_n_grams_remove_stop_words_remove_duplicates_lowercase_remove_dots,0.4672556119574277,0.8945288753799392,0.052558263740743946,0.3780487804878049,15.5,9.2,278.8,25.5,2024-05-13 19:39:29.193721

logistic-regression_n_grams_lowercase_remove_stop_words_remove_duplicates_lemmatize,0.44304435767182027,0.8872340425531913,0.050475910217031184,0.35853658536585364,14.7,10.8,277.2,26.3,2024-05-13 19:39:31.458076

logistic-regression_n_grams_remove_stop_words_remove_dots_lemmatize_lowercase,0.3997889050205408,0.8647416413373861,0.05074674039916738,0.35121951219512193,14.4,17.9,270.1,26.6,2024-05-13 19:39:33.301358

logistic-regression_n_grams_lowercase_remove_stop_words_lemmatize_remove_duplicates,0.4255955777013365,0.8811550151975684,0.05041797421464418,0.35609756097560974,14.6,12.7,275.3,26.4,2024-05-13 19:39:34.144540

logistic-regression_n_grams_remove_duplicates_lemmatize_remove_stop_words_remove_dots,0.44183859796919506,0.8820668693009118,0.052805056723439235,0.373170731707317,15.3,13.1,274.9,25.7,2024-05-13 19:39:34.798956

logistic-regression_n_grams_lemmatize_remove_stop_words_lowercase_remove_duplicates,0.4553620886236919,0.8759878419452887,0.057927280571227965,0.40731707317073174,16.7,16.5,271.5,24.3,2024-05-13 19:39:42.118378

logistic-regression_n_grams_lemmatize_lowercase_remove_stop_words_remove_dots,0.40918684769339875,0.8717325227963526,0.05089644285751723,0.3560975609756097,14.6,15.8,272.2,26.4,2024-05-13 19:39:45.664620

logistic-regression_n_grams_remove_stop_words_lowercase_remove_dots_remove_duplicates,0.49656687675070027,0.8920972644376899,0.05934461174957371,0.42439024390243907,17.4,11.9,276.1,23.6,2024-05-13 19:39:52.283048

logistic-regression_n_grams_remove_dots_remove_stop_words_remove_duplicates_lemmatize,0.3685513907560111,0.8711246200607903,0.044004811272825906,0.30731707317073165,12.6,14.0,274.0,28.4,2024-05-13 19:39:55.591297

logistic-regression_n_grams_lowercase_remove_dots_remove_duplicates_remove_stop_words,0.5406000228371407,0.8972644376899697,0.06635740927295158,0.47560975609756106,19.5,12.3,275.7,21.5,2024-05-13 19:39:58.569252

logistic-regression_n_grams_remove_stop_words_lemmatize_lowercase_remove_duplicates,0.4385951244812449,0.8914893617021276,0.04773774415932053,0.3414634146341463,14.0,8.7,279.3,27.0,2024-05-13 19:40:01.376415

logistic-regression_n_grams_remove_duplicates_remove_stop_words_remove_dots_lemmatize,0.42598211897826355,0.8805471124620061,0.05044490569323059,0.35609756097560974,14.6,12.9,275.1,26.4,2024-05-13 19:40:07.093001

logistic-regression_n_grams_lemmatize_lowercase_remove_dots_remove_stop_words,0.417629897552691,0.876595744680851,0.05030095745885853,0.3536585365853658,14.5,14.1,273.9,26.5,2024-05-13 19:40:12.168705

logistic-regression_n_grams_remove_dots_remove_stop_words_lemmatize_remove_duplicates,0.4711014416237072,0.8793313069908815,0.06035978946474937,0.42195121951219505,17.3,16.0,272.0,23.7,2024-05-13 19:40:14.645854

logistic-regression_n_grams_remove_stop_words_remove_dots_lowercase_lemmatize,0.48050249280468044,0.8914893617021276,0.05626752311623199,0.4024390243902439,16.5,11.2,276.8,24.5,2024-05-13 19:40:15.280078

logistic-regression_n_grams_lemmatize_remove_dots_remove_stop_words_remove_duplicates,0.4649603760367377,0.8753799392097263,0.06045465967760808,0.42195121951219516,17.3,17.3,270.7,23.7,2024-05-13 19:40:20.339573

logistic-regression_n_grams_remove_duplicates_remove_stop_words_lemmatize_lowercase,0.4543064851913673,0.8696048632218843,0.06239797105469943,0.42926829268292677,17.6,19.5,268.5,23.4,2024-05-13 19:40:23.422946

logistic-regression_n_grams_remove_stop_words_remove_dots_remove_duplicates_lowercase,0.41277015205098044,0.8580547112462007,0.057974827541842223,0.39756097560975606,16.3,22.0,266.0,24.7,2024-05-13 19:40:23.977867

logistic-regression_n_grams_lemmatize_remove_duplicates_remove_stop_words_remove_dots,0.42970901146158386,0.8732522796352583,0.05432485374782235,0.38048780487804873,15.6,16.3,271.7,25.4,2024-05-13 19:40:40.248755

logistic-regression_n_grams_lemmatize_remove_duplicates_lowercase_remove_stop_words,0.4524836461880829,0.8817629179331306,0.05492645557118616,0.38780487804878044,15.9,13.8,274.2,25.1,2024-05-13 19:40:41.928271

logistic-regression_n_grams_lemmatize_remove_dots_lowercase_remove_stop_words,0.5011585948308724,0.8914893617021276,0.061048968986645566,0.4365853658536585,17.9,12.6,275.4,23.1,2024-05-13 19:40:47.064382

logistic-regression_n_grams_remove_duplicates_remove_stop_words_remove_dots_lowercase,0.39366877819699825,0.8829787234042552,0.04303536018855975,0.30487804878048774,12.5,10.0,278.0,28.5,2024-05-13 19:41:01.089438

logistic-regression_n_grams_remove_dots_lemmatize_lowercase_remove_stop_words,0.4909147823758969,0.8857142857142856,0.062142103097744116,0.4414634146341464,18.1,14.7,273.3,22.9,2024-05-13 19:41:04.692271

logistic-regression_n_grams_remove_dots_lemmatize_remove_stop_words_lowercase,0.4739873582488971,0.8848024316109422,0.05885974078439367,0.41707317073170724,17.1,14.0,274.0,23.9,2024-05-13 19:41:05.204017

logistic-regression_n_grams_remove_duplicates_remove_dots_remove_stop_words_lowercase,0.4598461775778467,0.8993920972644378,0.048955608791974595,0.35365853658536583,14.5,6.6,281.4,26.5,2024-05-13 19:41:25.708250

logistic-regression_n_grams_lemmatize_lowercase_remove_stop_words_remove_duplicates,0.42837691501716924,0.8772036474164132,0.052372345891081806,0.3682926829268292,15.1,14.5,273.5,25.9,2024-05-13 19:41:37.846804

logistic-regression_n_grams_remove_duplicates_lowercase_remove_dots_remove_stop_words,0.4326169159989936,0.8665653495440729,0.05839846594083883,0.40487804878048783,16.6,19.5,268.5,24.4,2024-05-13 19:41:43.257302

logistic-regression_n_grams_lemmatize_remove_stop_words_remove_dots,0.42352987873444425,0.8768996960486323,0.0516491865065493,0.36341463414634145,14.9,14.4,273.6,26.1,2024-05-13 19:41:44.708908

logistic-regression_n_grams_lowercase_remove_stop_words_remove_dots_lemmatize,0.4531160653340017,0.8854103343465045,0.053765750024339386,0.38048780487804873,15.6,12.3,275.7,25.4,2024-05-13 19:41:45.866175

logistic-regression_n_grams_remove_stop_words_lemmatize_lowercase_remove_dots,0.41913294823511543,0.864437689969605,0.05764503938822518,0.39024390243902435,16.0,19.6,268.4,25.0,2024-05-13 19:41:48.640413

logistic-regression_n_grams_remove_dots_remove_stop_words_lowercase_lemmatize,0.4419469114455783,0.8799392097264436,0.05436530305592233,0.38292682926829263,15.7,14.2,273.8,25.3,2024-05-13 19:41:53.687908

logistic-regression_n_grams_remove_stop_words_remove_dots_remove_duplicates_lemmatize,0.41239087872039654,0.8714285714285716,0.05303338824008021,0.36829268292682926,15.1,16.4,271.6,25.9,2024-05-13 19:42:01.113529

logistic-regression_n_grams_remove_stop_words_lowercase_remove_duplicates_lemmatize,0.42167459779832167,0.8848024316109422,0.048793857175564705,0.3463414634146341,14.2,11.1,276.9,26.8,2024-05-13 19:42:02.580094

logistic-regression_n_grams_remove_dots_remove_duplicates_remove_stop_words_lemmatize,0.4714834446599153,0.8857142857142856,0.05770465911716741,0.40975609756097564,16.8,13.4,274.6,24.2,2024-05-13 19:42:03.551515

logistic-regression_n_grams_lemmatize_lowercase_remove_duplicates_remove_stop_words,0.3758005789818591,0.8583586626139817,0.05002199054998916,0.3439024390243902,14.1,19.7,268.3,26.9,2024-05-13 19:42:15.426157

logistic-regression_n_grams_lowercase_remove_duplicates_remove_stop_words_remove_dots,0.4539545673100152,0.8814589665653495,0.05458271865168686,0.38536585365853654,15.8,13.8,274.2,25.2,2024-05-13 19:42:24.859932

logistic-regression_n_grams_remove_dots_lemmatize_remove_stop_words,0.44755086124785903,0.8796352583586626,0.05564688603479458,0.39268292682926825,16.1,14.7,273.3,24.9,2024-05-13 19:42:30.054228

logistic-regression_n_grams_remove_duplicates_remove_dots_remove_stop_words,0.4303646630526532,0.8857142857142856,0.049903157567873155,0.35365853658536583,14.5,11.1,276.9,26.5,2024-05-13 19:42:35.342738

logistic-regression_n_grams_lowercase_remove_dots_lemmatize_remove_stop_words,0.39092356357733105,0.8796352583586626,0.04386680394474786,0.30975609756097555,12.7,11.3,276.7,28.3,2024-05-13 19:42:52.604808

logistic-regression_n_grams_remove_duplicates_remove_stop_words_lowercase,0.4524020586906839,0.8893617021276595,0.050669665809834716,0.36097560975609755,14.8,10.2,277.8,26.2,2024-05-13 19:43:07.338979

logistic-regression_n_grams_remove_dots_lowercase_lemmatize_remove_stop_words,0.4367936511533264,0.8744680851063829,0.055203676288770966,0.38536585365853654,15.8,16.1,271.9,25.2,2024-05-13 19:43:08.685401

logistic-regression_n_grams_lowercase_remove_dots_remove_stop_words_remove_duplicates,0.46153496236255337,0.8808510638297872,0.05744836968237538,0.4048780487804877,16.6,14.8,273.2,24.4,2024-05-13 19:43:12.451875

logistic-regression_n_grams_remove_dots_remove_duplicates_lowercase_remove_stop_words,0.4328297027152862,0.8808510638297872,0.05095505358067733,0.3585365853658536,14.7,12.9,275.1,26.3,2024-05-13 19:43:19.783432

logistic-regression_n_grams_remove_dots_lemmatize_remove_stop_words_remove_duplicates,0.43738707039365626,0.8823708206686929,0.05163437061021756,0.3658536585365853,15.0,12.7,275.3,26.0,2024-05-13 19:43:23.869836

logistic-regression_n_grams_lemmatize_remove_duplicates_remove_stop_words,0.3974173073819647,0.8680851063829789,0.05062924164603579,0.35121951219512193,14.4,16.8,271.2,26.6,2024-05-13 19:43:25.961696

logistic-regression_n_grams_remove_duplicates_lowercase_remove_stop_words,0.45702462990773185,0.8933130699088145,0.05103379970035388,0.36585365853658536,15.0,9.1,278.9,26.0,2024-05-13 19:43:28.346247

logistic-regression_n_grams_remove_stop_words_remove_duplicates_lemmatize_lowercase,0.44631021696560225,0.8787234042553191,0.05628347448786851,0.3951219512195121,16.2,15.1,272.9,24.8,2024-05-13 19:43:32.813210

logistic-regression_n_grams_remove_stop_words_remove_duplicates_lowercase_lemmatize,0.4136483714394942,0.8817629179331308,0.04722284758366654,0.3341463414634146,13.7,11.6,276.4,27.3,2024-05-13 19:43:43.798796

logistic-regression_n_grams_remove_dots_remove_stop_words_remove_duplicates,0.49176183031230086,0.8857142857142858,0.06101150385611794,0.42682926829268286,17.5,14.1,273.9,23.5,2024-05-13 19:43:53.914020

logistic-regression_n_grams_remove_dots_lowercase_remove_stop_words_lemmatize,0.4158439040166718,0.8559270516717324,0.059974135975690054,0.3999999999999999,16.4,22.8,265.2,24.6,2024-05-13 19:43:53.816309

logistic-regression_n_grams_remove_dots_remove_duplicates_remove_stop_words_lowercase,0.44532847027479133,0.8702127659574467,0.05783904837698699,0.39999999999999997,16.4,18.1,269.9,24.6,2024-05-13 19:43:59.215239

logistic-regression_n_grams_remove_stop_words_remove_dots_lemmatize_remove_duplicates,0.4154634439056072,0.874468085106383,0.051776389884719345,0.36341463414634145,14.9,15.2,272.8,26.1,2024-05-13 19:44:00.861305

logistic-regression_n_grams_lemmatize_remove_stop_words_lowercase,0.4353933779500493,0.8930091185410335,0.04661666899161896,0.3341463414634146,13.7,7.9,280.1,27.3,2024-05-13 19:44:00.382586

logistic-regression_n_grams_remove_stop_words_lemmatize_remove_duplicates,0.42910723319357597,0.8857142857142858,0.048207927029766486,0.3414634146341463,14.0,10.6,277.4,27.0,2024-05-13 19:44:03.838770

logistic-regression_n_grams_remove_dots_remove_duplicates_remove_stop_words,0.4431638664446253,0.8790273556231003,0.05435373894022982,0.38292682926829263,15.7,14.5,273.5,25.3,2024-05-13 19:44:11.420652

logistic-regression_n_grams_remove_stop_words_lemmatize_remove_dots_remove_duplicates,0.4660506659040749,0.8696048632218843,0.0645447840351536,0.4414634146341464,18.1,20.0,268.0,22.9,2024-05-13 19:44:15.491063

logistic-regression_n_grams_remove_stop_words_lowercase_lemmatize_remove_dots,0.41140981380640407,0.8787234042553191,0.04877900448751478,0.3439024390243902,14.1,13.0,275.0,26.9,2024-05-13 19:44:18.307873

logistic-regression_n_grams_remove_stop_words_lowercase_lemmatize,0.43437778182834785,0.8753799392097263,0.05482949892347997,0.38292682926829263,15.7,15.7,272.3,25.3,2024-05-13 19:44:17.940260

logistic-regression_n_grams_remove_dots_remove_stop_words_lowercase,0.4768013454215042,0.8890577507598785,0.056382228441256975,0.4024390243902439,16.5,12.0,276.0,24.5,2024-05-13 19:44:19.671028

logistic-regression_n_grams_lowercase_lemmatize_remove_stop_words_remove_duplicates,0.460373000149754,0.8863221884498479,0.05536664580226695,0.39268292682926825,16.1,12.5,275.5,24.9,2024-05-13 19:44:27.113545

logistic-regression_n_grams_remove_stop_words_lowercase_lemmatize_remove_duplicates,0.4002329927802017,0.8872340425531913,0.04253774840359211,0.30243902439024384,12.4,8.5,279.5,28.6,2024-05-13 19:44:38.356374

logistic-regression_n_grams_remove_stop_words_lowercase_remove_dots_lemmatize,0.4488586397407975,0.8905775075987844,0.05043854805741345,0.36097560975609755,14.8,9.8,278.2,26.2,2024-05-13 19:44:40.141853

logistic-regression_n_grams_remove_stop_words_remove_dots,0.43040947026594906,0.8683890577507599,0.056998249949385925,0.39512195121951216,16.2,18.5,269.5,24.8,2024-05-13 19:44:39.952373

logistic-regression_n_grams_remove_duplicates_remove_stop_words_lemmatize,0.45080639174127624,0.8796352583586625,0.056239858586342686,0.39268292682926825,16.1,14.7,273.3,24.9,2024-05-13 19:44:46.328965

logistic-regression_n_grams_remove_dots_remove_duplicates_lemmatize_remove_stop_words,0.4720336435174519,0.8778115501519755,0.06175397608249311,0.4341463414634147,17.8,17.0,271.0,23.2,2024-05-13 19:44:48.675586

logistic-regression_n_grams_remove_stop_words_lemmatize_lowercase,0.42466053355529976,0.8887537993920974,0.04781396878564078,0.3414634146341463,14.0,9.6,278.4,27.0,2024-05-13 19:45:01.330637

logistic-regression_n_grams_lowercase_remove_stop_words_remove_duplicates,0.46967875462064407,0.8735562310030394,0.06323177241824493,0.4390243902439025,18.0,18.6,269.4,23.0,2024-05-13 19:45:02.367679

logistic-regression_n_grams_remove_dots_remove_stop_words_remove_duplicates_lowercase,0.46405270396591514,0.8920972644376899,0.05244770044672607,0.375609756097561,15.4,9.9,278.1,25.6,2024-05-13 19:45:03.558331

logistic-regression_n_grams_remove_stop_words_lowercase_remove_dots,0.5113859253749574,0.8775075987841945,0.07131383996141552,0.4975609756097562,20.4,19.7,268.3,20.6,2024-05-13 19:45:14.285815

logistic-regression_n_grams_remove_duplicates_remove_dots_lowercase_lemmatize,0.455049402688097,0.8683890577507599,0.06210384086245898,0.42195121951219505,17.3,19.6,268.4,23.7,2024-05-13 19:45:16.698046

logistic-regression_n_grams_lemmatize_remove_dots_remove_duplicates_lowercase,0.4425141556065033,0.8741641337386017,0.05831893201028049,0.40731707317073174,16.7,17.1,270.9,24.3,2024-05-13 19:45:20.839384

logistic-regression_n_grams_remove_dots_lowercase_remove_stop_words_remove_duplicates,0.49239899142491445,0.8775075987841945,0.06530394481891552,0.4536585365853659,18.6,17.9,270.1,22.4,2024-05-13 19:45:21.319439

logistic-regression_n_grams_remove_stop_words_lemmatize_remove_duplicates_lowercase,0.4049264705882353,0.8829787234042555,0.04508360931082391,0.31951219512195117,13.1,10.6,277.4,27.9,2024-05-13 19:45:21.434760

logistic-regression_n_grams_remove_stop_words_lemmatize,0.3090560341068978,0.8671732522796353,0.03534531658002353,0.2439024390243903,10.0,12.7,275.3,31.0,2024-05-13 19:45:22.378592

logistic-regression_n_grams_remove_stop_words_remove_dots_lowercase_remove_duplicates,0.45323665022184284,0.8756838905775076,0.05742298543402996,0.3951219512195121,16.2,16.1,271.9,24.8,2024-05-13 19:45:25.171091

logistic-regression_n_grams_remove_dots_remove_stop_words_lemmatize_lowercase,0.4683876123876124,0.8814589665653493,0.058377958398780704,0.41219512195121955,16.9,14.9,273.1,24.1,2024-05-13 19:45:32.686551

logistic-regression_n_grams_lowercase_remove_stop_words_remove_dots,0.4937650184827419,0.8957446808510638,0.05738380800397195,0.41219512195121955,16.9,10.2,277.8,24.1,2024-05-13 19:45:33.775277

logistic-regression_n_grams_remove_stop_words_lowercase_remove_duplicates,0.4370074365535416,0.8866261398176292,0.04964433009452018,0.35365853658536583,14.5,10.8,277.2,26.5,2024-05-13 19:45:35.561530

logistic-regression_n_grams_lemmatize_lowercase_remove_stop_words,0.4545628340334756,0.8951367781155017,0.0486883236575804,0.348780487804878,14.3,7.8,280.2,26.7,2024-05-13 19:45:39.884909

logistic-regression_n_grams_remove_duplicates_lowercase_remove_dots_lemmatize,0.4071616589605959,0.868693009118541,0.05229318179181266,0.36341463414634145,14.9,17.1,270.9,26.1,2024-05-13 19:45:41.478804

logistic-regression_n_grams_remove_dots_lemmatize_remove_duplicates_remove_stop_words,0.4209271519188399,0.8781155015197569,0.050238875697802055,0.35365853658536583,14.5,13.6,274.4,26.5,2024-05-13 19:45:46.161845

logistic-regression_n_grams_remove_stop_words,0.41678346963716795,0.8689969604863222,0.05659916643394043,0.38780487804878044,15.9,18.0,270.0,25.1,2024-05-13 19:45:48.248185

logistic-regression_n_grams_lemmatize_remove_stop_words_remove_duplicates,0.4836958005430336,0.8945288753799392,0.055401203286883895,0.39756097560975606,16.3,10.0,278.0,24.7,2024-05-13 19:45:50.436501

logistic-regression_n_grams_lemmatize_lowercase_remove_duplicates_remove_dots,0.47667527362646844,0.8863221884498479,0.058426679920887334,0.41463414634146345,17.0,13.4,274.6,24.0,2024-05-13 19:45:53.233569

logistic-regression_n_grams_remove_duplicates_remove_dots_lemmatize_lowercase,0.41132196417746014,0.8550151975683891,0.0599883029479286,0.40731707317073174,16.7,23.4,264.6,24.3,2024-05-13 19:45:55.554917

logistic-regression_n_grams_lemmatize_remove_dots_remove_stop_words,0.4932049486633063,0.8832826747720365,0.06537772913419701,0.46341463414634154,19.0,16.4,271.6,22.0,2024-05-13 19:46:06.318176

logistic-regression_n_grams_remove_stop_words_remove_dots_remove_duplicates,0.4199407144651831,0.8930091185410335,0.04355652548169496,0.31219512195121946,12.8,7.0,281.0,28.2,2024-05-13 19:46:08.695074

logistic-regression_n_grams_remove_duplicates_lemmatize_remove_stop_words,0.4175170634477256,0.8671732522796354,0.054273684222641096,0.37317073170731707,15.3,18.0,270.0,25.7,2024-05-13 19:46:10.577212

logistic-regression_n_grams_lowercase_remove_stop_words_lemmatize,0.4245836037458909,0.8832826747720365,0.04886846705695497,0.3463414634146341,14.2,11.6,276.4,26.8,2024-05-13 19:46:32.417983

logistic-regression_n_grams_lemmatize_remove_stop_words,0.4838262626227733,0.8787234042553191,0.06505567735238364,0.45853658536585373,18.8,17.7,270.3,22.2,2024-05-13 19:46:34.966746

logistic-regression_n_grams_remove_stop_words_lemmatize_remove_dots,0.4799245565614715,0.8808510638297872,0.06235784302458723,0.4390243902439024,18.0,16.2,271.8,23.0,2024-05-13 19:46:35.414676

logistic-regression_n_grams_remove_duplicates_lemmatize_lowercase_remove_dots,0.48142518675793244,0.8832826747720365,0.06090761553578944,0.4317073170731708,17.7,15.1,272.9,23.3,2024-05-13 19:46:37.282805

logistic-regression_n_grams_remove_stop_words_lowercase,0.46391563092008525,0.8848024316109422,0.056468409618606316,0.39999999999999997,16.4,13.3,274.7,24.6,2024-05-13 19:46:47.650868

logistic-regression_n_grams_lowercase_lemmatize_remove_dots_remove_duplicates,0.3921618954572338,0.870820668693009,0.04820771783087917,0.3365853658536585,13.8,15.3,272.7,27.2,2024-05-13 19:46:54.740354

