model_name,f1,accuracy,precision,recall,true_positives,false_positives,true_negatives,false_negatives,timestamp
naive-bayes_add-k-0.1_remove_duplicates_lemmatize,0.3950617283950617,0.851063829787234,0.05714285714285714,0.3902439024390244,16.0,24.0,264.0,25.0,2024-05-13 16:14:48.391659

naive-bayes_add-k-0.4_remove_duplicates_lemmatize,0.35772357723577236,0.7598784194528876,0.088,0.5365853658536586,22.0,60.0,228.0,19.0,2024-05-13 16:14:48.444115

naive-bayes_add-k-0.5_remove_duplicates_lemmatize,0.34074074074074073,0.729483282674772,0.09583333333333334,0.5609756097560976,23.0,71.0,217.0,18.0,2024-05-13 16:14:48.502172

naive-bayes_add-k-0.7000000000000001_remove_duplicates_lemmatize,0.32,0.6899696048632219,0.10572687224669604,0.5853658536585366,24.0,85.0,203.0,17.0,2024-05-13 16:14:48.503275

naive-bayes_add-k-0.9_remove_dots_remove_duplicates_remove_stop_words,0.31654676258992803,0.7112462006079028,0.09401709401709402,0.5365853658536586,22.0,76.0,212.0,19.0,2024-05-13 16:14:48.523926

naive-bayes_add-k-0.7000000000000001_remove_stop_words_lemmatize,0.37037037037037035,0.7933130699088146,0.07662835249042145,0.4878048780487805,20.0,47.0,241.0,21.0,2024-05-13 16:14:48.527873

naive-bayes_add-k-0.1_remove_dots_remove_duplicates_lowercase,0.3695652173913043,0.8237082066869301,0.06273062730627306,0.4146341463414634,17.0,34.0,254.0,24.0,2024-05-13 16:14:48.556739

naive-bayes_add-k-0.7000000000000001_,0.31496062992125984,0.7355623100303952,0.08264462809917356,0.4878048780487805,20.0,66.0,222.0,21.0,2024-05-13 16:14:48.576264

naive-bayes_add-k-0.6_remove_dots_remove_duplicates_lowercase,0.33986928104575165,0.6930091185410334,0.11403508771929824,0.6341463414634146,26.0,86.0,202.0,15.0,2024-05-13 16:14:48.599347

naive-bayes_add-k-0.8_remove_stop_words_lemmatize,0.3652173913043478,0.7781155015197568,0.08203125,0.5121951219512195,21.0,53.0,235.0,20.0,2024-05-13 16:14:48.610988

naive-bayes_add-k-0.5_remove_dots_remove_duplicates_lemmatize,0.36220472440944884,0.7537993920972644,0.09274193548387097,0.5609756097560976,23.0,63.0,225.0,18.0,2024-05-13 16:14:48.700835

naive-bayes_add-k-0.9_remove_stop_words_remove_duplicates,0.3146067415730337,0.6291793313069909,0.13526570048309178,0.6829268292682927,28.0,109.0,179.0,13.0,2024-05-13 16:14:48.709660

naive-bayes_add-k-0.1_lemmatize_remove_stop_words,0.2571428571428571,0.8419452887537994,0.032490974729241874,0.21951219512195122,9.0,20.0,268.0,32.0,2024-05-13 16:14:48.719046

naive-bayes_add-k-0.1_remove_stop_words_remove_dots_remove_duplicates,0.2716049382716049,0.8206686930091185,0.040740740740740744,0.2682926829268293,11.0,29.0,259.0,30.0,2024-05-13 16:14:48.916667

