model_name,f1,accuracy,precision,recall,true_positives,false_positives,true_negatives,false_negatives,timestamp
svm_remove_duplicates_lowercase_remove_dots_remove_stop_words,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:37:33.004846

svm_remove_duplicates_remove_stop_words_lemmatize_remove_dots,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:37:33.115921

svm_lowercase_remove_duplicates_remove_stop_words_remove_dots,0.5573770491803278,0.9179331306990881,0.85,0.4146341463414634,17.0,3.0,285.0,24.0,2024-05-13 21:37:32.968155

svm_remove_duplicates_remove_dots_remove_stop_words,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:37:33.225011

svm_remove_stop_words_remove_duplicates_lemmatize,0.5423728813559322,0.9179331306990881,0.8888888888888888,0.3902439024390244,16.0,2.0,286.0,25.0,2024-05-13 21:37:34.132443

svm_remove_stop_words_remove_duplicates_lowercase,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:37:34.150555

svm_remove_dots_remove_stop_words_remove_duplicates,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:37:36.384239

svm_remove_dots_lowercase_remove_duplicates_lemmatize,0.5161290322580645,0.9088145896656535,0.7619047619047619,0.3902439024390244,16.0,5.0,283.0,25.0,2024-05-13 21:37:37.193018

svm_remove_stop_words_remove_duplicates_remove_dots_lowercase_lemmatize,0.5806451612903226,0.9209726443768997,0.8571428571428571,0.43902439024390244,18.0,3.0,285.0,23.0,2024-05-13 21:37:37.024173

svm_remove_stop_words_remove_duplicates,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:37:37.130660

svm_remove_duplicates_remove_stop_words,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:37:37.533241

svm_remove_dots_remove_stop_words_remove_duplicates_lemmatize,0.5396825396825397,0.9118541033434651,0.7727272727272727,0.4146341463414634,17.0,5.0,283.0,24.0,2024-05-13 21:37:38.133005

svm_remove_stop_words_remove_dots_remove_duplicates,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:37:38.098311

svm_lemmatize_remove_duplicates_remove_stop_words_lowercase,0.5573770491803278,0.9179331306990881,0.85,0.4146341463414634,17.0,3.0,285.0,24.0,2024-05-13 21:37:39.668624

svm_remove_duplicates_lowercase_remove_dots_lemmatize,0.4918032786885246,0.9057750759878419,0.75,0.36585365853658536,15.0,5.0,283.0,26.0,2024-05-13 21:37:39.726909

svm_remove_stop_words_lemmatize_remove_duplicates,0.5172413793103449,0.9148936170212766,0.8823529411764706,0.36585365853658536,15.0,2.0,286.0,26.0,2024-05-13 21:37:39.903579

svm_remove_duplicates_lemmatize_lowercase,0.4838709677419355,0.9027355623100304,0.7142857142857143,0.36585365853658536,15.0,6.0,282.0,26.0,2024-05-13 21:37:43.093784

svm_remove_stop_words_lowercase_lemmatize_remove_duplicates,0.5423728813559322,0.9179331306990881,0.8888888888888888,0.3902439024390244,16.0,2.0,286.0,25.0,2024-05-13 21:37:43.094649

